tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres
tt2423910,Hong tian shuang long hui,Hong tian shuang long hui,1998,89,['Action']
tt3896332,Belinda's Baby,Belinda's Baby,1998,56,['Documentary']
tt0131156,Free Fall,Az örvény,1998,75,"['Documentary', 'War']"
tt0119314,The Horse Whisperer,The Horse Whisperer,1998,169,"['Drama', 'Romance', 'Western']"
tt0131436,I Got the Hook Up,I Got the Hook Up,1998,93,['Comedy']
tt9795896,La piadina assassina,La piadina assassina,1998,70,['Comedy']
tt0374711,High Risk Offender,High Risk Offender,1998,57,['Documentary']
tt0131033,Trouville Beach,Der strand von Trouville,1998,84,"['Comedy', 'Drama', 'Romance']"
tt14144488,Mu-Lan,Mu-Lan,1998,60,['Animation']
tt0374682,"Gombrowicz, l'Argentine et moi","Gombrowicz, l'Argentine et moi",1998,84,['Documentary']
tt0130998,Schau mich nicht so böse an,Schau mich nicht so böse an,1998,66,['Documentary']
tt0118782,A Brooklyn State of Mind,A Brooklyn State of Mind,1998,89,"['Action', 'Crime', 'Drama']"
tt0223391,Grandma and Her Ghosts,Mo fa a ma,1998,84,"['Animation', 'Comedy', 'Fantasy']"
tt8971542,Iniyavale,Iniyavale,1998,150,['Drama']
tt0222715,Amores,Amores,1998,100,['Drama']
tt0132322,Mlode wilki 1/2,Mlode wilki 1/2,1998,95,['Action']
tt13949404,The War Is Over,The War Is Over,1998,45,['Documentary']
tt0132213,Hi-Life,Hi-Life,1998,82,"['Comedy', 'Romance']"
tt0119307,Man Is a Woman,L'homme est une femme comme les autres,1998,100,"['Comedy', 'Music', 'Romance']"
tt0118766,Southie,Southie,1998,95,['Drama']
tt0132103,"Dve luny, tri solntsa","Dve luny, tri solntsa",1998,82,"['Drama', 'Romance']"
tt0131972,Better Living,Better Living,1998,95,['Comedy']
tt13986368,Komm und sieh Rudyn - Geschichten eines Tänzers aus Wien,Komm und sieh Rudyn - Geschichten eines Tänzers aus Wien,1998,90,['Documentary']
tt0131857,BASEketball,BASEketball,1998,103,"['Comedy', 'Sport']"
tt0131601,Spudwrench,Spudwrench,1998,58,['Documentary']
tt0131596,Spin the Bottle,Spin the Bottle,1998,83,"['Comedy', 'Drama', 'Romance']"
tt0221910,Detention,Detention,1998,83,['Drama']
tt0131534,Pep Squad,Pep Squad,1998,94,"['Comedy', 'Crime', 'Horror']"
tt0131502,No Code of Conduct,No Code of Conduct,1998,90,"['Action', 'Crime', 'Drama']"
tt0314923,Yesu,Yesu,1998,89,"['Animation', 'Drama']"
tt3899058,The Proteus Chronicles,The Proteus Chronicles,1998,110,['Sci-Fi']
tt0237456,The Nutty Boy 2,Menino Maluquinho 2: A Aventura,1998,85,['Family']
tt0286683,Hero Hindustani,Hero Hindustani,1998,152,"['Action', 'Comedy', 'Drama']"
tt0253509,Le prix de la vie,Le prix de la vie,1998,50,['Documentary']
tt0120510,Wide Awake,Wide Awake,1998,88,"['Comedy', 'Drama', 'Family']"
tt0120505,Bela Donna,Bela Donna,1998,111,"['Drama', 'Romance']"
tt0253727,"Soft Sand, Blue Sea","Soft Sand, Blue Sea",1998,98,['Drama']
tt0286520,"Bougainville: Our Island, Our Fight","Bougainville: Our Island, Our Fight",1998,52,['Documentary']
tt0286488,Barood,Barood,1998,159,"['Action', 'Crime', 'Drama']"
tt0286421,Achanak,Achanak,1998,160,"['Action', 'Mystery', 'Thriller']"
tt0119204,The Glassblower's Children,Glasblåsarns barn,1998,110,"['Drama', 'Family']"
tt0120484,The Waterboy,The Waterboy,1998,90,"['Comedy', 'Sport']"
tt19268038,100 Visions,100 Visions,1998,54,['Documentary']
tt0254637,The Lake,Tba,1998,87,['Drama']
tt0119760,Naseeb,Naseeb,1998,138,"['Comedy', 'Drama', 'Romance']"
tt3130668,Silicon Valley at the Crossroads,Silicon Valley at the Crossroads,1998,60,['Documentary']
tt1929306,Letter from Argentina,List z Argentyny,1998,52,['Documentary']
tt0349635,Jaane Jigar,Jaane Jigar,1998,175,"['Comedy', 'Drama', 'Family']"
tt1929326,Night of the Bums,Night of the Bums,1998,73,['Horror']
tt0119772,The Nephew,The Nephew,1998,105,['Drama']
tt0335421,Sige subukan mo,Sige subukan mo,1998,110,"['Action', 'Comedy', 'Romance']"
tt1933546,White Wings,Bal-haye sepid,1998,89,['Drama']
tt0255122,Dinosaur Park,Dinosaur Park,1998,50,['Documentary']
tt18989952,A Long and Forgotten Ghost Story,Yung shu tau gong gwai,1998,85,"['Comedy', 'Horror']"
tt0253219,The Long Haired Warriors,The Long Haired Warriors,1998,60,['Documentary']
tt0350680,Campagne perdue,Campagne perdue,1998,54,['Documentary']
tt0251994,Shepherd's Pie and Sushi,Shepherd's Pie and Sushi,1998,45,['Documentary']
tt0252090,W/O V.Varaprasad,W/O V.Varaprasad,1998,124,['Drama']
tt0286907,Qila,Qila,1998,133,"['Drama', 'Family', 'Music']"
tt0286803,Main Solah Baras Ki,Main Solah Baras Ki,1998,150,"['Musical', 'Romance']"
tt0119728,Mumia Abu-Jamal: A Case for Reasonable Doubt?,Mumia Abu-Jamal: A Case for Reasonable Doubt?,1998,74,['Documentary']
tt0252319,Chicago Filmmakers on the Chicago River,Chicago Filmmakers on the Chicago River,1998,77,['Documentary']
tt2151649,Hard Grit,Hard Grit,1998,53,['Documentary']
tt2151322,Yi jiu jiu ba zhi chuang jiang,Yi jiu jiu ba zhi chuang jiang,1998,90,['Thriller']
tt1886463,ADI - La medicina del futuro,ADI - La medicina del futuro,1998,50,['Documentary']
tt0286772,Kudrat,Kudrat,1998,186,"['Action', 'Drama', 'Romance']"
tt0119778,Next Stop Wonderland,Next Stop Wonderland,1998,104,"['Comedy', 'Drama', 'Romance']"
tt1887690,Body of Work,Body of Work,1998,103,['Documentary']
tt0120533,Celebrity,Celebrity,1998,113,"['Comedy', 'Drama']"
tt0286752,Keemat: They Are Back,Keemat: They Are Back,1998,162,"['Action', 'Comedy', 'Drama']"
tt0119734,Music from Another Room,Music from Another Room,1998,104,"['Comedy', 'Drama', 'Romance']"
tt0120531,Woo,Woo,1998,84,"['Comedy', 'Romance']"
tt2147780,Beating the Streets,Beating the Streets,1998,48,['Documentary']
tt0286723,Iski Topi Uske Sarr,Iski Topi Uske Sarr,1998,129,"['Action', 'Crime', 'Drama']"
tt0335094,Fatahillah,Fatahillah,1998,120,"['Action', 'War']"
tt0120525,With or Without You,With or Without You,1998,104,"['Drama', 'Romance']"
tt0253189,The Criminal of Barrio Concepcion,Serafin Geronimo: Ang kriminal ng Baryo Concepcion,1998,132,"['Action', 'Crime', 'Drama']"
tt2149320,The Gift,The Gift,1998,49,['Documentary']
tt3521404,Ya pervyy tebya uvidel,Ya pervyy tebya uvidel,1998,70,['Family']
tt0120449,The Dreamlife of Angels,La vie rêvée des anges,1998,113,['Drama']
tt0256496,La vida es filmar,La vida es filmar,1998,54,['Documentary']
tt0256535,Zombie Cult Massacre,Zombie Cult Massacre,1998,66,"['Action', 'Horror', 'Thriller']"
tt0120382,The Truman Show,The Truman Show,1998,103,"['Comedy', 'Drama']"
tt0120374,The Trio,Das Trio,1998,97,"['Comedy', 'Crime', 'Romance']"
tt0257877,The Long Walk,The Long Walk,1998,49,"['Biography', 'Documentary']"
tt1967630,The Minders,The Minders,1998,50,['Documentary']
tt21364312,Sprookjes van Grip,Sprookjes van Grip,1998,55,['Documentary']
tt0119827,On a très peu d'amis,On a très peu d'amis,1998,85,['Comedy']
tt0284986,The Court,The Court,1998,87,"['Comedy', 'Crime', 'Drama']"
tt3472616,The Garifuna Journey,The Garifuna Journey,1998,46,['Documentary']
tt0120364,Tráfico,Tráfico,1998,112,['Comedy']
tt0258949,Scandalize My Name: Stories from the Blacklist,Scandalize My Name: Stories from the Blacklist,1998,54,['Documentary']
tt3453846,The Last Plan: Plan XIV,The Last Plan: Plan XIV,1998,73,"['Comedy', 'Sci-Fi']"
tt0259280,Dos corazones,Dos corazones,1998,52,['Drama']
tt0259319,The Gamble,The Gamble,1998,52,['Documentary']
tt0259496,Pelli Kanuka,Pelli Kanuka,1998,142,['Drama']
tt0259547,Conflict,Samar,1998,126,['Drama']
tt0283945,Blind Light,Blind Light,1998,58,['Drama']
tt0284166,Halfway Home,Halfway Home,1998,54,"['Horror', 'Sci-Fi']"
tt0286936,Salaakhen,Salaakhen,1998,165,"['Action', 'Drama']"
tt0284991,Accomplices,Cómplices,1998,104,"['Crime', 'Drama', 'Thriller']"
tt0256082,The Hostage,The Hostage,1998,90,['Action']
tt0119782,Nico the Unicorn,Nico the Unicorn,1998,90,"['Adventure', 'Family', 'Fantasy']"
tt3133314,An American Cat in the Lion City,An American Cat in the Lion City,1998,50,['Documentary']
tt0285695,Mama ne goryuy,Mama ne goryuy,1998,83,"['Comedy', 'Crime']"
tt0349147,Birador,Birador,1998,95,"['Action', 'Drama']"
tt0285623,Iremos a Beirute,Iremos a Beirute,1998,98,['Drama']
tt0119207,"God Said, 'Ha!'","God Said, 'Ha!'",1998,85,"['Comedy', 'Drama']"
tt1941722,Welcome to the Future,Welcome to the Future,1998,55,['Documentary']
tt0348555,Borderline,Borderline,1998,71,['Drama']
tt0285479,Cinderela Baiana,Cinderela Baiana,1998,85,"['Comedy', 'Drama', 'Family']"
tt1943734,Khoon Da Daaj,Khoon Da Daaj,1998,153,['Drama']
tt0256099,Dance of Requiem,Inori no odori,1998,70,['Documentary']
tt3147462,Ymako,Ymako,1998,55,['Documentary']
tt0120423,Urban Ghost Story,Urban Ghost Story,1998,82,"['Drama', 'Horror', 'Thriller']"
tt0120422,Up 'n' Under,Up 'n' Under,1998,99,"['Comedy', 'Sport']"
tt0120417,The Unknown Cyclist,The Unknown Cyclist,1998,96,['Drama']
tt0119802,Monument Ave.,Snitch,1998,93,"['Crime', 'Drama', 'Thriller']"
tt1949209,Light Darkness and Colour,Light Darkness and Colour,1998,52,['Documentary']
tt0255812,Asylum,Asylum,1998,78,['Documentary']
tt0255890,"Che, a Man of This World",Che - Un hombre de este mundo,1998,85,['Documentary']
tt0285169,Twilight Dinner,Chô-inran: Shimai donburi,1998,64,"['Drama', 'Horror']"
tt0256071,Haunted Mansion,Heung Gong dai yat hung chak,1998,90,['Horror']
tt2922008,Haiwan,Haiwan,1998,99,['Horror']
tt0255700,Willie Nelson at the Teatro,Willie Nelson at the Teatro,1998,52,"['Documentary', 'Music']"
tt0259906,The Bulls' Night Out,The Bulls' Night Out,1998,82,['Drama']
tt0251817,Making Waves,Making Waves,1998,87,['Drama']
tt1872773,America Destroyed by Design,America: Destroyed by Design,1998,119,['Documentary']
tt0120687,The Governess,The Governess,1998,115,"['Drama', 'Romance']"
tt0120686,Stepmom,Stepmom,1998,125,"['Comedy', 'Drama']"
tt0120685,Godzilla,Godzilla,1998,139,"['Action', 'Sci-Fi', 'Thriller']"
tt0120684,Gods and Monsters,Gods and Monsters,1998,105,"['Biography', 'Drama']"
tt0119699,Montana,Montana,1998,96,"['Action', 'Comedy', 'Crime']"
tt0120680,Frogs for Snakes,Frogs for Snakes,1998,108,"['Comedy', 'Crime', 'Thriller']"
tt0120678,Free Money,Free Money,1998,91,"['Comedy', 'Crime']"
tt0120674,Foolish Heart,Corazón iluminado,1998,130,['Drama']
tt0120670,Firestorm,Firestorm,1998,89,"['Action', 'Thriller']"
tt1838576,Keep Him Happy,Keep Him Happy,1998,80,['Documentary']
tt0120669,Fear and Loathing in Las Vegas,Fear and Loathing in Las Vegas,1998,118,"['Adventure', 'Comedy', 'Drama']"
tt0120668,The Farmhouse,The Farmhouse,1998,101,"['Drama', 'Mystery', 'Thriller']"
tt0120665,Secret Defense,Secret défense,1998,170,"['Crime', 'Drama']"
tt0120660,Enemy of the State,Enemy of the State,1998,132,"['Action', 'Thriller']"
tt0120659,Endurance,Endurance,1998,83,"['Biography', 'Drama', 'Sport']"
tt9500064,Egeria,Egeria,1998,46,['Mystery']
tt0120654,Dirty Work,Dirty Work,1998,82,['Comedy']
tt0120651,Delivered,Delivered,1998,93,"['Comedy', 'Drama', 'Thriller']"
tt0120647,Deep Impact,Deep Impact,1998,120,"['Action', 'Drama', 'Sci-Fi']"
tt1845275,Ooinaru kan bonno,Ooinaru kan bonno,1998,150,['Drama']
tt1845323,Wimbledon Official Film 1998,Wimbledon Official Film 1998,1998,52,['Sport']
tt0250713,Saïd,Saïd,1998,100,['Drama']
tt0250656,Le petomane: Fin de siècle fartiste,Le petomane: Fin de siècle fartiste,1998,56,['Documentary']
tt0120691,H.C. Andersen's The Long Shadow,H.C. Andersen og den skæve skygge,1998,78,['Animation']
tt0120692,Strike!,Strike!,1998,97,['Comedy']
tt0120728,The Last Days of Disco,The Last Days of Disco,1998,113,"['Comedy', 'Drama', 'Music']"
tt0120727,Last Call,Last Call,1998,92,['Drama']
tt0120726,Lani-Loa,Lani-Loa,1998,89,"['Crime', 'Drama', 'Thriller']"
tt0120725,Krippendorf's Tribe,Krippendorf's Tribe,1998,94,['Comedy']
tt0120724,Knock Off,Knock Off,1998,91,"['Action', 'Crime', 'Thriller']"
tt0120723,Kissing a Fool,Kissing a Fool,1998,93,"['Comedy', 'Romance']"
tt0120722,Living Out Loud,Living Out Loud,1998,100,"['Comedy', 'Drama', 'Romance']"
tt0120717,Jimmy the Kid,Jimmy the Kid,1998,86,"['Comedy', 'Crime']"
tt0120714,The Interview,The Interview,1998,104,"['Crime', 'Drama', 'Thriller']"
tt0120712,Anxiety,Inquietude,1998,110,['Drama']
tt9501788,Xi Fu Ni Dang Jia,Xi Fu Ni Dang Jia,1998,87,['Drama']
tt0120709,Illuminata,Illuminata,1998,119,"['Drama', 'Romance']"
tt18304890,Xin sheng dai,Xin sheng dai,1998,92,['Drama']
tt18306252,Ich bieg' dir 'n Regenbogen - Rio Reiser Rockpoet,Ich bieg' dir 'n Regenbogen - Rio Reiser Rockpoet,1998,56,"['Biography', 'Documentary', 'Music']"
tt0120706,The General,The General,1998,124,"['Biography', 'Crime', 'Drama']"
tt0120703,How Stella Got Her Groove Back,How Stella Got Her Groove Back,1998,124,"['Comedy', 'Drama', 'Romance']"
tt0120701,Holy Man,Holy Man,1998,114,"['Comedy', 'Drama']"
tt0120699,The Hi-Lo Country,The Hi-Lo Country,1998,114,"['Drama', 'Romance', 'Western']"
tt0120697,Heaven,Heaven,1998,105,"['Crime', 'Thriller']"
tt0120696,Hard Rain,Hard Rain,1998,97,"['Action', 'Crime', 'Drama']"
tt0120694,Halloween H20: 20 Years Later,Halloween H20: 20 Years Later,1998,86,"['Horror', 'Thriller']"
tt0120693,Half Baked,Half Baked,1998,82,"['Comedy', 'Crime']"
tt0120707,Ride,Ride,1998,90,['Comedy']
tt0120645,Meet the Deedles,Meet the Deedles,1998,93,"['Comedy', 'Family', 'Sport']"
tt0120643,Dancing at Lughnasa,Dancing at Lughnasa,1998,95,"['Drama', 'Romance']"
tt0120642,"A Cool, Dry Place","A Cool, Dry Place",1998,97,['Drama']
tt0120594,B. Monkey,B. Monkey,1998,92,"['Crime', 'Drama', 'Romance']"
tt0352366,Operation Billionaire,Ging tin dai chak wong,1998,83,"['Drama', 'Thriller']"
tt0120591,Armageddon,Armageddon,1998,151,"['Action', 'Adventure', 'Sci-Fi']"
tt0120588,Hasards ou coïncidences,Hasards ou coïncidences,1998,120,['Drama']
tt0120587,Antz,Antz,1998,83,"['Adventure', 'Animation', 'Comedy']"
tt0120586,American History X,American History X,1998,119,"['Crime', 'Drama']"
tt0287111,Wajood,Wajood,1998,180,"['Action', 'Crime', 'Drama']"
tt1863178,Causa abierta contra el genocidio,Causa abierta contra el genocidio,1998,49,['Documentary']
tt0120584,All the Little Animals,All the Little Animals,1998,112,"['Adventure', 'Drama', 'Thriller']"
tt0287081,Ustadon Ke Ustad,Ustadon Ke Ustad,1998,139,"['Action', 'Drama']"
tt0120595,Babe: Pig in the City,Babe: Pig in the City,1998,97,"['Adventure', 'Comedy', 'Drama']"
tt0120577,54,54,1998,93,"['Drama', 'Music']"
tt0120576,Dance with Me,Dance with Me,1998,126,"['Drama', 'Music', 'Romance']"
tt0352014,Chinese Erotic Ghost Story,Yuk lui liu chai,1998,93,"['Comedy', 'Fantasy']"
tt0120564,Just Between Us,Ça reste entre nous,1998,86,['Comedy']
tt0120563,Ça ne se refuse pas,Ça ne se refuse pas,1998,90,"['Crime', 'Drama']"
tt0351990,Wie du und ich,Wie du und ich,1998,145,['Documentary']
tt0251518,Red Dragon,Kokkinos drakos,1998,115,['Crime']
tt2154745,Zhui zong,Zhui zong,1998,96,['Thriller']
tt1869633,Privet ot Charli-trubacha,Privet ot Charli-trubacha,1998,77,['Drama']
tt0251652,Dare to Dream,Dare to Dream,1998,47,['Documentary']
tt1864532,The Kindness of Strangers,The Kindness of Strangers,1998,90,['Music']
tt0351684,Ryhiner's Business,Ryhiner's Business,1998,90,['Documentary']
tt0120598,Barney's Great Adventure,Barney's Great Adventure,1998,76,"['Adventure', 'Comedy', 'Drama']"
tt0120609,The Big Hit,The Big Hit,1998,91,"['Action', 'Comedy', 'Crime']"
tt0120640,The Commissioner,The Commissioner,1998,108,"['Drama', 'Thriller']"
tt0120639,White Lies,...Comme elle respire,1998,106,"['Comedy', 'Crime']"
tt0287789,Waking in Mississippi,Waking in Mississippi,1998,60,"['Documentary', 'History']"
tt0120634,Claudine's Return,Claudine's Return,1998,91,"['Drama', 'Mystery', 'Romance']"
tt1849067,Saazish,Saazish,1998,140,['Drama']
tt0120633,A Civil Action,A Civil Action,1998,115,['Drama']
tt1849826,Mário Eloy - Um Pintor em Fuga,Mário Eloy - Um Pintor em Fuga,1998,59,['Biography']
tt1849913,Deadly Illusion,Xie reng shi leng,1998,90,['Action']
tt0120632,City of Angels,City of Angels,1998,114,"['Drama', 'Fantasy', 'Romance']"
tt0120603,Beloved,Beloved,1998,172,"['Drama', 'History', 'Horror']"
tt0120631,Ever After: A Cinderella Story,Ever After,1998,121,"['Comedy', 'Drama', 'Romance']"
tt0120627,Carnival of Souls,Carnival of Souls,1998,87,"['Drama', 'Horror', 'Mystery']"
tt1851873,Camelot: The Legend,Camelot: The Legend,1998,70,"['Animation', 'Musical']"
tt0120625,Campus,Der Campus,1998,126,['Comedy']
tt0120623,A Bug's Life,A Bug's Life,1998,95,"['Adventure', 'Animation', 'Comedy']"
tt0287734,Subhakankshalu,Subhakankshalu,1998,154,"['Comedy', 'Drama', 'Romance']"
tt0120619,Break Up,Break Up,1998,100,['Thriller']
tt0119196,The Gingerbread Man,The Gingerbread Man,1998,114,"['Crime', 'Mystery', 'Thriller']"
tt0119201,Girls' Night,Girls' Night,1998,102,"['Comedy', 'Drama', 'Romance']"
tt0120611,Blade,Blade,1998,120,"['Action', 'Horror', 'Sci-Fi']"
tt0120610,Black Dog,Black Dog,1998,89,"['Action', 'Crime', 'Drama']"
tt1850434,Tatoo,Tatoo,1998,56,['Documentary']
tt1825850,La guerra de las patatas,La guerra de las patatas,1998,57,"['Adventure', 'Comedy']"
tt1980103,Elämä - ota vastaan !,Elämä - ota vastaan !,1998,85,['Documentary']
tt0119842,Orphans,Orphans,1998,101,"['Comedy', 'Drama']"
tt0273306,Kanmadam,Kanmadam,1998,162,['Drama']
tt0120081,Scotch and Milk,Scotch and Milk,1998,117,"['Comedy', 'Drama']"
tt0120080,Scorpio One,Scorpio One,1998,92,['Sci-Fi']
tt0120072,The Scarlet Tunic,The Scarlet Tunic,1998,88,"['Drama', 'History', 'Romance']"
tt0120070,Savior,Savior,1998,103,"['Drama', 'War']"
tt2097869,Joumon urushi no sekai,Joumon urushi no sekai,1998,60,['Documentary']
tt0273321,Kusruthi Kuruppu,Kusruthi Kuruppu,1998,135,"['Comedy', 'Drama']"
tt0120064,Sapatos Pretos,Sapatos Pretos,1998,95,"['Crime', 'Drama', 'Thriller']"
tt0273452,Bandhan,Bandhan,1998,154,"['Action', 'Drama', 'Romance']"
tt2102335,Hot Dog,Hot Dog,1998,105,['Crime']
tt0273676,Iman Alone,Iman Alone,1998,120,"['Drama', 'Family']"
tt0278089,Terror of Prehistoric Bloody Monster from Space,Terror of Prehistoric Bloody Monster from Space,1998,81,"['Comedy', 'Horror', 'Sci-Fi']"
tt0273751,Lukas sakhareba,Lukas sakhareba,1998,72,['Drama']
tt0273768,Mailpeelikkavu,Mailpeelikkavu,1998,136,"['Romance', 'Thriller']"
tt0120051,Safe House,Safe House,1998,112,"['Drama', 'Thriller']"
tt0120044,Rusty: A Dog's Tale,Rusty: A Dog's Tale,1998,90,"['Adventure', 'Comedy', 'Family']"
tt0119901,Place Vendôme,Place Vendôme,1998,117,"['Crime', 'Drama']"
tt0273780,Manjeeradhwani,Manjeeradhwani,1998,118,['Romance']
tt0120088,Wicked,Wicked,1998,88,['Thriller']
tt0273150,Chitrashalabham,Chitrashalabham,1998,117,"['Comedy', 'Drama']"
tt0273098,Ayal Kadha Ezhuthukayanu,Ayal Kadha Ezhuthukayanu,1998,155,"['Comedy', 'Drama', 'Romance']"
tt2093071,Buranshînu konekushon,Buranshînu konekushon,1998,68,['Drama']
tt0271828,Thugs,Thugs,1998,83,['Comedy']
tt20721662,The Price of Freedom,Kuhkhal,1998,116,['Drama']
tt0271872,Le voyage de la souris,Le voyage de la souris,1998,65,"['Animation', 'Musical']"
tt2073509,3 Strange Days,3 Strange Days,1998,93,['Comedy']
tt0120127,Side Streets,Side Streets,1998,131,['Comedy']
tt0119891,Phantoms,Phantoms,1998,96,"['Horror', 'Sci-Fi', 'Thriller']"
tt0120125,The Barber of Siberia,Sibirskiy tsiryulnik,1998,180,"['Comedy', 'Drama', 'History']"
tt0119892,Phoenix,Phoenix,1998,107,"['Crime', 'Drama']"
tt0272356,Wendezeiten,Wendezeiten,1998,120,"['Documentary', 'History']"
tt0278665,Raped by an Angel 2: The Uniform Fan,Keung gaan 2: Chai fook yau wak,1998,89,"['Action', 'Comedy', 'Horror']"
tt0120114,Shelter,Shelter,1998,92,"['Action', 'Thriller']"
tt0120113,2by4,2by4,1998,90,"['Drama', 'Romance']"
tt0272618,Fragmentos,Fragmentos,1998,54,['Documentary']
tt0120108,The Proposition,The Proposition,1998,110,"['Drama', 'Romance']"
tt0272742,Nano-Babies,Nano-Babies,1998,45,"['Documentary', 'Sci-Fi']"
tt0272795,The Story of Pupu,Pupu no monogatari,1998,75,['Comedy']
tt0273045,2001: Do Hazaar Ek,2001: Do Hazaar Ek,1998,149,"['Crime', 'Mystery', 'Thriller']"
tt0343632,Enciclopedia,Enciclopedia,1998,120,['Documentary']
tt20860048,Dream Stalker,Dream Stalker,1998,87,['Horror']
tt0120039,Rough Draft,Rough Draft,1998,92,"['Horror', 'Thriller']"
tt0273798,Mattupetti Machan,Mattupetti Machan,1998,134,['Comedy']
tt0273803,Meenakshi Kalyanam,Meenakshi Kalyanam,1998,131,"['Comedy', 'Romance']"
tt0119989,Shadow of Doubt,Shadow of Doubt,1998,103,"['Mystery', 'Thriller']"
tt0119988,Caught Up,Caught Up,1998,97,"['Crime', 'Drama', 'Thriller']"
tt0274303,100 kelloa,100 kelloa,1998,52,['Documentary']
tt0119986,Reach the Rock,Reach the Rock,1998,100,"['Comedy', 'Drama']"
tt0339787,Fung lau 3 chong si,Fung lau 3 chong si,1998,91,['Comedy']
tt0119910,Polish Wedding,Polish Wedding,1998,105,"['Comedy', 'Drama', 'Romance']"
tt0274590,The Jungle Book: Search for the Lost Treasure,The Jungle Book: Search for the Lost Treasure,1998,96,"['Action', 'Adventure', 'Family']"
